RNA1 EcoCyc ID	RNA2 EcoCyc ID	RNA1 name	RNA2 name	RNA1 description	RNA2 description	RNA1 chromosome	Start of RNA1 first read	Start of RNA1 last read	RNA1 strand	RNA2 chromosome	Start of RNA2 last read	Start of RNA2 first read	RNA2 strand	interactions	other interactions of RNA1	other interactions of RNA2	total other interactions	odds ratio	Fisher's exact test p-value	total RNA reads1	total RNA reads2	lib norm IP RNA1	lib norm IP RNA2	lib norm total RNA1	lib norm total RNA2	IP/total ratio1	IP/total ratio2	Normalized Odds Ratio (NOR)	RNA1 pred effect	RNA2 pred effect	Maximal RNA effect	Total reads IP: 17704931	Total reads total: 21480284
G6497	G0-16636	mgsA	3'ETS-leuZ	methylglyoxal synthase	-	chrI	1026968	1027018	-	chrI	1991745	1991748	-	7	517	3619	17700788	66.22340612595356	0.00011464596744845057	398	96	2.9596274619765533e-05	0.00020480170185356835	1.8528619081572664e-05	4.469214652841648e-06	1.31328320802005	37.381443298969074	3.7597989934448957	0.0007584376185058779	0.0019305019305019305	0.0019305019305019305
G6762	G0-16636	pqqU	3'ETS-leuZ	-	-	chrI	1523039	1523058	-	chrI	1991745	1991747	-	6	24	3620	17701281	1222.4641574585635	1.7589818209866962e-10	4	96	1.6944432034216908e-06	0.00020480170185356835	1.8621727720173533e-07	4.469214652841648e-06	6.0	37.381443298969074	317.08967906775024	0.05187713310580204	0.001654715940430226	0.05187713310580204
EG10901	G0-16636	rpsB	3'ETS-leuZ	30S ribosomal subunit protein S2	-	chrI	189820	189882	+	chrI	1991746	1991769	-	16	223	3610	17701082	351.8096369079413	1.1653085385257674e-28	2076	96	1.349906418725947e-05	0.00020480170185356835	9.664676686770063e-05	4.469214652841648e-06	0.1150698122291767	37.381443298969074	1.7501040007481707	0.00033302605107239316	0.00441257584114727	0.00441257584114727
EG11782	G0-16636	smpB	3'ETS-leuZ	SsrA-binding protein	-	chrI	2754832	2754894	+	chrI	1991746	1991769	-	19	1105	3607	17700200	84.37685897331357	1.6682046326648792e-23	149	96	6.348513868819935e-05	0.00020480170185356835	6.936593575764641e-06	4.469214652841648e-06	7.493333333333333	37.381443298969074	27.33336670813932	0.005475919605612439	0.005239933811362383	0.005475919605612439
EG10023	G0-17105	aceB	aceK-int	malate synthase A	small RNA AceK-int	chrI	4216726	4216767	+	chrI	4218615	4218965	+	55	826	234770	17469280	4.954673581407428	6.017531522971394e-14	185	2024	4.976014874048365e-05	0.013263254174783285	8.612549070580259e-06	9.422594226407807e-05	4.736559139784946	115.96296296296296	1.0145483146681704	0.012783343731268425	0.00023421697008410518	0.012783343731268425
EG12116.AS	G0-8871	acrR.AS	arcZ	DNA-binding transcriptional repressor AcrR	small regulatory RNA ArcZ	chrI	486017	486042	-	chrI	3350677	3350698	+	170	256	247622	17456883	46.815151186839216	7.644488035590072e-188	15	4422	2.406109348858801e-05	0.013995649008742254	6.983147895065074e-07	0.00020586319994651838	26.625	56.02351345240787	46.815151186839216	0.39906103286384975	0.0006860592755214051	0.39906103286384975
EG11692.AS	G0-8871	adeD.AS	arcZ	adenine deaminase	small regulatory RNA ArcZ	chrI	3844520	3844600	-	chrI	3350678	3350697	+	9	16	247783	17457123	39.62996528212186	0.00013912566832880723	14	4422	1.412036002851409e-06	0.013995649008742254	6.517604702060736e-07	0.00020586319994651838	1.6666666666666667	56.02351345240787	2.855401366554097	0.025938566552901023	3.632078517466262e-05	0.025938566552901023
EG12409	G0-8871	aegA	arcZ	putative oxidoreductase AegA	small regulatory RNA ArcZ	chrI	2585433	2585547	-	chrI	3350678	3350697	+	18	113	247774	17457026	11.22299031996829	2.2615350707451986e-06	2	4422	7.399068654941383e-06	0.013995649008742254	9.310863860086766e-08	0.00020586319994651838	43.666666666666664	56.02351345240787	11.22299031996829	0.13740458015267176	7.264157034932523e-05	0.13740458015267176
G7184.EG12123.IGR	G0-8871	alaA.lrhA.IGR	arcZ	glutamate--pyruvate aminotransferase AlaA : DNA-binding transcriptional dual regulator LrhA	small regulatory RNA ArcZ	chrI	2406703	2406799	-	chrI	3350662	3350698	+	60	577	247732	17456562	7.327436164663995	9.486046545904973e-24	29	4422	3.59786773526539e-05	0.013995649008742254	1.350075259712581e-06	0.00020586319994651838	21.233333333333334	56.02351345240787	6.726125134693086	0.08646188850967008	0.00024213856783108413	0.08646188850967008
G0-8871	EG10039	arcZ	amn	small regulatory RNA ArcZ	AMP nucleosidase	chrI	3350641	3350643	+	chrI	2055159	2055186	+	44	205033	327	17499527	11.484377714329598	1.8718099380192035e-23	4422	65	0.011583044294270336	2.0954614282314908e-05	0.00020586319994651838	3.026030754528199e-06	46.36604114854171	5.621212121212121	2.7908221639021384	0.00021455355793189874	0.02882062950322336	0.02882062950322336
EG11934	G0-8871	aphA	arcZ	acid phosphatase / phosphotransferase	small regulatory RNA ArcZ	chrI	4269818	4269900	+	chrI	3350678	3350697	+	34	104	247758	17457035	23.035008339403152	2.0381084981663227e-25	62	4422	7.794438735739777e-06	0.013995649008742254	2.8863677966268976e-06	0.00020586319994651838	2.1904761904761907	56.02351345240787	2.181331305990396	0.023330985788323676	0.00013721185510428101	0.023330985788323676
EG30013.EG30019.IGT	G0-8871	argQ.argZ.IGT	arcZ	tRNA-Arg(ACG) : tRNA-Arg(ACG)	small regulatory RNA ArcZ	chrI	2818010	2818472	-	chrI	3350662	3350698	+	111	348	247681	17456791	22.480991156728432	3.998312955563687e-93	379274	4422	2.592498101235187e-05	0.013995649008742254	0.017656842898352742	0.00020586319994651838	0.001210203678070002	56.02351345240787	0.0011761660648603113	1.265212527133792e-05	0.00044795635048750567	0.00044795635048750567
EG30013.G7408.IGR	G0-8871	argQ.yqaB.IGR	arcZ	tRNA-Arg(ACG) : fructose-1-phosphate phosphatase YqaB	small regulatory RNA ArcZ	chrI	2817757	2817799	-	chrI	3350659	3350698	+	30	99	247762	17457040	21.351184286581965	4.0425696859271715e-21	3067	4422	7.286105774713271e-06	0.013995649008742254	0.00014278209729443056	0.00020586319994651838	0.04204693611473272	56.02351345240787	0.03881066155122672	0.0004227276165727025	0.00012106928391554207	0.0004227276165727025
EG10095	G0-8871	aspA	arcZ	aspartate ammonia-lyase	small regulatory RNA ArcZ	chrI	4368301	4368394	-	chrI	3350624	3350698	+	850	9740	246942	17447399	6.165888977379936	0.0	4837	4422	0.0005981384508078569	0.013995649008742254	0.00022518324245619843	0.00020586319994651838	2.1889210417527902	56.02351345240787	0.5834726697389583	0.007595349858745304	0.0034302963776070253	0.007595349858745304
G0-8871	EG10095	arcZ	aspA	small regulatory RNA ArcZ	aspartate ammonia-lyase	chrI	3350622	3350658	+	chrI	4368207	4368288	-	485	204592	9848	17490006	4.210125183583462	7.95940889765378e-135	4422	3824	0.011583044294270336	0.0005836227206985444	0.00020586319994651838	0.00017802371700485897	46.36604114854171	2.701437908496732	0.49168246561668577	0.0023649653544766114	0.005481570709436599	0.005481570709436599
EG10952	G0-8871	bamE	arcZ	outer membrane protein assembly factor BamE	small regulatory RNA ArcZ	chrI	2753629	2753689	+	chrI	3350674	3350698	+	84	134	247708	17457005	44.1778108263726	8.136429791789961e-89	269	4422	1.2312953944864287e-05	0.013995649008742254	1.2523111891816701e-05	0.00020586319994651838	0.8074074074074075	56.02351345240787	1.5420258074650093	0.013449627101504238	0.00033899399496351777	0.013449627101504238
EG11360	G0-8871	bax	arcZ	putative glycoside hydrolase Bax	small regulatory RNA ArcZ	chrI	3736965	3736994	-	chrI	3350666	3350697	+	32	112	247760	17457027	20.131264126574106	4.393195745372474e-22	109	4422	8.133327376424116e-06	0.013995649008742254	5.0744208037472874e-06	0.00020586319994651838	1.309090909090909	56.02351345240787	1.1392933840171011	0.012576274692315648	0.00012914056950991153	0.012576274692315648
EG10112	G0-8871	betT	arcZ	choline:H+ symporter	small regulatory RNA ArcZ	chrI	329432	329518	+	chrI	3350677	3350697	+	21	114	247771	17457025	12.978789943770234	2.108994819737893e-09	55	4422	7.624994415397609e-06	0.013995649008742254	2.5604875615238606e-06	0.00020586319994651838	2.4107142857142856	56.02351345240787	1.3526164556220805	0.016211604095563135	8.474849874087944e-05	0.016211604095563135
G0-8871	G0-9561.EST3UTR.52	arcZ	blr.EST3UTR	small regulatory RNA ArcZ	beta-lactam resistance protein	chrI	3350641	3350646	+	chrI	1704703	1704754	+	48	205029	361	17499493	11.348650158522943	8.000330334840651e-26	4422	39	0.011583044294270336	2.3100909006649052e-05	0.00020586319994651838	1.8156184527169194e-06	46.36604114854171	10.225	5.016516517740716	0.00023405842683479864	0.05187713310580205	0.05187713310580205
G6602	G0-8871	bluR	arcZ	DNA-binding transcriptional repressor BluR	small regulatory RNA ArcZ	chrI	1213353	1213489	-	chrI	3350678	3350697	+	17	131	247775	17457008	9.143025938486113	0.00018309863795275153	75	4422	8.35925313688034e-06	0.013995649008742254	3.4915739475325374e-06	0.00020586319994651838	1.9473684210526316	56.02351345240787	0.7697200448782394	0.009670079635949944	6.860592755214051e-05	0.009670079635949944
EG12168.5UTR	G0-8871	brnQ.5UTR	arcZ	branched chain amino acid transporter BrnQ	small regulatory RNA ArcZ	chrI	419418	419518	+	chrI	3350680	3350697	+	31	462	247761	17456677	4.727683007805787	3.532999465205902e-05	37	4422	2.7845349976229785e-05	0.013995649008742254	1.7225098141160518e-06	0.00020586319994651838	12.973684210526315	56.02351345240787	2.6515901283825403	0.035267349260523315	0.0001251049267127268	0.035267349260523315
EG10129.5UTR	G0-8871	btuE.5UTR	arcZ	thioredoxin/glutathione peroxidase BtuE	small regulatory RNA ArcZ	chrI	1794135	1794188	-	chrI	3350675	3350697	+	20	86	247772	17457053	16.385143468357445	2.0663030243244188e-10	21	4422	5.987032652089974e-06	0.013995649008742254	9.776407053091104e-07	0.00020586319994651838	4.818181818181818	56.02351345240787	3.41293607873326	0.0393008584134864	8.071285594369472e-05	0.0393008584134864
EG11753	G0-8871	chaA	arcZ	Na+/K+:H+ antiporter ChaA	small regulatory RNA ArcZ	chrI	1271658	1271671	-	chrI	3350673	3350697	+	16	114	247776	17457025	9.888402314710968	0.00023601661238739998	14	4422	7.342587214827327e-06	0.013995649008742254	6.517604702060736e-07	0.00020586319994651838	8.666666666666666	56.02351345240787	3.704869733384314	0.046113007205157375	6.457028475495577e-05	0.046113007205157375
EG12331	G0-8871	clcA	arcZ	chloride:H+ antiporter ClcA	small regulatory RNA ArcZ	chrI	176418	176523	+	chrI	3350666	3350698	+	27	371	247765	17456768	5.1275952677312535	0.00013659446210853658	89	4422	2.247961316539443e-05	0.013995649008742254	4.143334417738611e-06	0.00020586319994651838	4.4222222222222225	56.02351345240787	0.9802774722433003	0.012969283276450513	0.00010896235552398786	0.012969283276450513
G0-8871	G6463	arcZ	clpS	small regulatory RNA ArcZ	specificity factor for ClpA-ClpP chaperone-protease complex	chrI	3350624	3350656	+	chrI	923111	923195	+	121	204956	1138	17498716	9.07796814274441	1.6464566092402412e-62	4422	315	0.011583044294270336	7.111013310359695e-05	0.00020586319994651838	1.4664610579636656e-05	46.36604114854171	3.9841772151898733	1.5635869006969154	0.0005900222843127215	0.016553621059604555	0.016553621059604555
G6463	G0-8871	clpS	arcZ	specificity factor for ClpA-ClpP chaperone-protease complex	small regulatory RNA ArcZ	chrI	923074	923096	+	chrI	3350673	3350697	+	59	905	247733	17456234	4.593779290049684	8.223789605086151e-14	176	4422	5.444810826995033e-05	0.013995649008742254	8.193560196876354e-06	0.00020586319994651838	5.446327683615819	56.02351345240787	1.0816048215621248	0.01441031475161168	0.0002381029250338994	0.01441031475161168
EG12312	G0-8871	coaE	arcZ	dephospho-CoA kinase	small regulatory RNA ArcZ	chrI	112909	112970	-	chrI	3350677	3350697	+	15	87	247777	17457052	12.147360536789686	6.946159154058761e-05	20	4422	5.761106891633749e-06	0.013995649008742254	9.310863860086766e-07	0.00020586319994651838	4.857142857142857	56.02351345240787	2.5506890644453555	0.030879245896310737	6.053464195777103e-05	0.030879245896310737
G0-8871	EG10164	arcZ	crp	small regulatory RNA ArcZ	DNA-binding transcriptional dual regulator CRP	chrI	3350641	3350660	+	chrI	3486206	3486289	+	305	204772	2895	17496959	9.002088400471148	1.190156463399903e-163	4422	711	0.011583044294270336	0.00018074060836498036	0.00020586319994651838	3.310012102260845e-05	46.36604114854171	4.49438202247191	1.7490731767095073	0.0014872462538461162	0.018518873592309956	0.018518873592309956
EG10164	G0-8871	crp	arcZ	DNA-binding transcriptional dual regulator CRP	small regulatory RNA ArcZ	chrI	3486105	3486277	+	chrI	3350662	3350698	+	339	3938	247453	17453201	6.071644751671625	6.387779568219622e-134	1409	4422	0.00024157111936781906	0.013995649008742254	6.559503589431127e-05	0.00020586319994651838	3.033333333333333	56.02351345240787	0.7961982385771892	0.010393822767651828	0.0013680829082456253	0.010393822767651828
EG11111	G0-8871	cspD	arcZ	DNA replication inhibitor CspD	small regulatory RNA ArcZ	chrI	922449	922487	-	chrI	3350680	3350697	+	23	124	247769	17457015	13.068603084897367	7.685077936321147e-11	162	4422	8.302771696766285e-06	0.013995649008742254	7.5417997266702805e-06	0.00020586319994651838	0.901840490797546	56.02351345240787	0.5095110648061915	0.006100071888719055	9.281978433524892e-05	0.006100071888719055
EG10167.5UTR	G0-8871	cstA.5UTR	arcZ	pyruvate transporter CstA	small regulatory RNA ArcZ	chrI	629835	629888	+	chrI	3350662	3350698	+	315	3045	247477	17454094	7.296015108614064	2.178382673975228e-144	268	4422	0.00018977763878322938	0.013995649008742254	1.2476557572516267e-05	0.00020586319994651838	12.490706319702602	56.02351345240787	3.9397389271681815	0.05062359643224178	0.0012712274811131918	0.05062359643224178
G7827	G0-8871	dcuS	arcZ	DcuS-N-phospho-L-histidine	small regulatory RNA ArcZ	chrI	4351008	4351065	-	chrI	3350679	3350697	+	15	110	247777	17457029	9.60744522108773	0.001334452144581756	17	4422	7.060180014257045e-06	0.013995649008742254	7.914234281073751e-07	0.00020586319994651838	6.944444444444445	56.02351345240787	2.8842981165571175	0.0360257868790292	6.053464195777103e-05	0.0360257868790292
EG10225	G0-8871	dgt	arcZ	dGTP triphosphohydrolase	small regulatory RNA ArcZ	chrI	180114	180152	+	chrI	3350678	3350697	+	26	87	247766	17457052	21.05635972243369	2.038980126504044e-17	19	4422	6.382402732888368e-06	0.013995649008742254	8.845320667082428e-07	0.00020586319994651838	5.65	56.02351345240787	5.143117670542108	0.056200227531285556	0.00010492671272680313	0.056200227531285556
EG10236	G0-8871	dnaB	arcZ	replicative DNA helicase	small regulatory RNA ArcZ	chrI	4264536	4264578	+	chrI	3350678	3350697	+	35	246	247757	17456893	10.024759294865074	9.667208296789207e-16	65	4422	1.5871284672049836e-05	0.013995649008742254	3.026030754528199e-06	0.00020586319994651838	4.257575757575758	56.02351345240787	1.8451473739195585	0.0229255007412004	0.00014124749790146574	0.0229255007412004
EG10241	G0-8871	dnaK	arcZ	chaperone protein DnaK	small regulatory RNA ArcZ	chrI	13703	13762	+	chrI	3350665	3350698	+	186	2049	247606	17455090	6.399291799827121	8.185983963976877e-75	1074	4422	0.00012623601865491597	0.013995649008742254	4.9999338928665935e-05	0.00020586319994651838	2.0790697674418603	56.02351345240787	0.5751693018592136	0.007479958726883085	0.0007506295602763608	0.007479958726883085
EG10283.EST3UTR.100	G0-8871	fbp.EST3UTR	arcZ	fructose-1,6-bisphosphatase 1	small regulatory RNA ArcZ	chrI	4454470	4454536	-	chrI	3350679	3350697	+	24	83	247768	17457056	20.373185486772897	2.1056319766006227e-15	36	4422	6.0435140922040304e-06	0.013995649008742254	1.6759554948156178e-06	0.00020586319994651838	2.891891891891892	56.02351345240787	2.547039700803081	0.028041693570703814	9.685542713243365e-05	0.028041693570703814
EG10320.5UTR	G0-8871	flhD.5UTR	arcZ	DNA-binding transcriptional dual regulator FlhD	small regulatory RNA ArcZ	chrI	1978210	1978350	-	chrI	3350662	3350698	+	146	1910	247646	17455229	5.387827985166971	4.444274029815941e-49	80	4422	0.00011612584087449988	0.013995649008742254	3.7243455440347064e-06	0.00020586319994651838	25.382716049382715	56.02351345240787	5.387827985166971	0.07101167315175097	0.0005892038483889714	0.07101167315175097
EG11347	G0-8871	fliF	arcZ	flagellar basal-body MS-ring and collar protein	small regulatory RNA ArcZ	chrI	2014804	2014880	+	chrI	3350608	3350698	+	82	2577	247710	17454562	2.242150961166724	0.0004505205444605305	747	4422	0.00015018414926327588	0.013995649008742254	3.477607651742407e-05	0.00020586319994651838	3.554812834224599	56.02351345240787	0.3445690858872931	0.004739221161626301	0.0003309227093691483	0.004739221161626301
EG11347	G0-8871	fliF	arcZ	flagellar basal-body MS-ring and collar protein	small regulatory RNA ArcZ	chrI	2013811	2013879	+	chrI	3350665	3350698	+	77	1003	247715	17456136	5.409854734285326	9.985124448848862e-24	439	4422	6.099995532318087e-05	0.013995649008742254	2.043734617289045e-05	0.00020586319994651838	2.4545454545454546	56.02351345240787	0.5740522243641271	0.007565415244596131	0.0003107444953832246	0.007565415244596131
