RNA1 EcoCyc ID	RNA2 EcoCyc ID	RNA1 name	RNA2 name	RNA1 description	RNA2 description	RNA1 chromosome	Start of RNA1 first read	Start of RNA1 last read	RNA1 strand	RNA2 chromosome	Start of RNA2 last read	Start of RNA2 first read	RNA2 strand	interactions	other interactions of RNA1	other interactions of RNA2	total other interactions	odds ratio	Fisher's exact test p-value	total RNA reads1	total RNA reads2	lib norm IP RNA1	lib norm IP RNA2	lib norm total RNA1	lib norm total RNA2	IP/total ratio1	IP/total ratio2	Normalized Odds Ratio (NOR)	RNA1 pred effect	RNA2 pred effect	Maximal RNA effect	Total reads IP: 19300722	Total reads total: 21214610
EG10901	G0-16636	rpsB	3'ETS-leuZ	30S ribosomal subunit protein S2	-	chrI	189861	189881	+	chrI	1991746	1991764	-	11	170	2800	19297741	445.95619957983195	2.8767225906897814e-19	3072	138	9.377887521513444e-06	0.00014564222001643253	0.000144805867277315	6.504951069098135e-06	0.0589000976244712	20.223021582733814	1.488767938122516	0.00020288452001430643	0.003913198150124511	0.003913198150124511
EG11782	G0-16636	smpB	3'ETS-leuZ	SsrA-binding protein	-	chrI	2754832	2755066	+	chrI	1991746	1991798	-	21	1275	2790	19296636	113.91646805819101	3.076669829725439e-29	890	138	6.714774711536698e-05	0.00014564222001643253	4.195222066302421e-05	6.504951069098135e-06	1.4545454545454546	20.223021582733814	9.391448813358593	0.0013358582522276538	0.007470651013874066	0.007470651013874066
EG11323.5UTR	G0-16636	ygfB.5UTR	3'ETS-leuZ	PF03695 family protein YgfB	-	chrI	3055470	3055471	-	chrI	1991746	1991748	-	5	185	2806	19297726	185.87318680048546	0.00047759116985228906	118	138	9.844191320925715e-06	0.00014564222001643253	5.562204537344783e-06	6.504951069098135e-06	1.596638655462185	20.223021582733814	16.82062665617226	0.002381451986264185	0.0017787264318747777	0.002381451986264185
EG10022	G0-17105	aceA	aceK-int	isocitrate lyase	small RNA AceK-int	chrI	4217130	4217497	+	chrI	4218533	4218966	+	72	2703	220612	19077335	2.3034300324837456	0.0016046793424550874	1318	2315	0.00014377700481878346	0.01143397640772195	6.212699644254597e-05	0.0001091229110504506	2.1038665655799846	95.286701208981	0.2746704909646603	0.0030939015342398074	0.0003262583603704845	0.0030939015342398074
EG10023	G0-17105	aceB	aceK-int	malate synthase A	small RNA AceK-int	chrI	4216757	4216763	+	chrI	4218900	4218964	+	45	329	217646	19082702	11.99239139812853	7.114942530635543e-25	228	1853	1.9377513442243248e-05	0.011278904488650736	1.0747310461988224e-05	8.734546616694815e-05	1.6331877729257642	117.41693635382956	1.1100964173355523	0.011137707761087082	0.00020671502266974748	0.011137707761087082
EG10157.EG30089.IGR	G0-17105	clpB.rrsG.IGR	aceK-int	ClpB80 : 16S ribosomal RNA	small RNA AceK-int	chrI	2731311	2731341	-	chrI	4218687	4218964	+	27	594	220583	19079518	3.9316303531179564	0.027029151929025875	2233	2155	3.217496215944668e-05	0.011430142354260115	0.00010525765027026186	0.00010158093879642379	0.27797672336615936	102.32374768089053	0.061944092903556555	0.0006850138972127865	0.00012238792439146003	0.0006850138972127865
EG30037	G0-17105	glyU	aceK-int	tRNA-Gly(CCC)	small RNA AceK-int	chrI	2999016	2999069	-	chrI	4218898	4218963	+	21	210	217670	19082821	8.766858547342308	1.641954075034847e-06	21123	1853	1.1968464184914948e-05	0.011278904488650736	0.0009956817495113037	8.734546616694815e-05	0.010935428896042416	117.41693635382956	0.005433736914354206	5.6345848453647004e-05	9.646701057921549e-05	9.646701057921549e-05
EG10671	G0-17105	ompF	aceK-int	outer membrane porin F	small RNA AceK-int	chrI	986924	987000	-	chrI	4218612	4218964	+	99	4557	220511	19075555	1.8793301873081565	0.04012902465073286	1259	2155	0.00024123449889594805	0.011430142354260115	5.934589417387357e-05	0.00010158093879642379	3.6952380952380954	102.32374768089053	0.39360835027312824	0.004453315214314026	0.0004487557227686868	0.004453315214314026
EG10347	G0-17106	ftsZ	allZ	cell division protein FtsZ	small RNA AllZ	chrI	105244	105416	+	chrI	533856	533864	+	7	3878	315	19296522	110.5754512635379	3.2116317941975063e-06	895	150	0.00020128780674629685	1.6683313712305685e-05	4.218790729596254e-05	7.0705989881501474e-06	4.3359375	2.1324503311258276	3.2844165525983726	0.0004428012286959968	0.0026274827874941268	0.0026274827874941268
EG12116.AS	G0-8871	acrR.AS	arcZ	DNA-binding transcriptional repressor AcrR	small regulatory RNA ArcZ	chrI	486022	486041	-	chrI	3350662	3350697	+	68	318	224686	19075650	18.15453482335684	1.7725027508414222e-50	9	3543	1.999925184145961e-05	0.011644849348122831	4.2423593928900884e-07	0.00016700754810010647	38.6	63.418171557562076	18.15453482335684	0.17616580310880828	0.00030255301351700083	0.17616580310880828
G0-8871	EG11692	arcZ	adeD	small regulatory RNA ArcZ	adenine deaminase	chrI	3350576	3350661	+	chrI	3844014	3844057	+	18	211629	55	19089020	29.520130210716093	6.220282064747485e-13	3660	9	0.010965755581578761	3.782241928566196e-06	0.0001725226153108636	4.2423593928900884e-07	57.81125375580442	7.3	12.21405625325665	8.504727210874712e-05	0.10202140309155766	0.10202140309155766
EG12409	G0-8871	aegA	arcZ	putative oxidoreductase AegA	small regulatory RNA ArcZ	chrI	2585433	2585513	-	chrI	3350680	3350698	+	13	77	224741	19075891	14.330295647104775	0.0001972148156979581	5	3543	4.663037994122707e-06	0.011644849348122831	2.3568663293833825e-07	0.00016700754810010647	15.0	63.418171557562076	12.183307238620587	0.12280354075835645	5.784101729001486e-05	0.12280354075835645
G7184.EG12123.IGR	G0-8871	alaA.lrhA.IGR	arcZ	glutamate--pyruvate aminotransferase AlaA : DNA-binding transcriptional dual regulator LrhA	small regulatory RNA ArcZ	chrI	2406714	2406781	-	chrI	3350670	3350698	+	46	754	224708	19075214	5.178898152953371	1.2789580946915433e-11	39	3543	4.144922661442406e-05	0.011644849348122831	1.8383557369190384e-06	0.00016700754810010647	20.0	63.418171557562076	5.178898152953371	0.0575	0.00020466821502620642	0.0575
G0-8871	EG10039	arcZ	amn	small regulatory RNA ArcZ	AMP nucleosidase	chrI	3350641	3350656	+	chrI	2055138	2055200	+	39	201603	141	19098939	26.203405977684604	2.573779333367143e-32	3543	63	0.01044738119123212	9.326075988245413e-06	0.00016700754810010647	2.969651575023062e-06	56.896726862302486	2.8125	4.177044130657958	0.00019341208676763768	0.034538495838287754	0.034538495838287754
G6764.5UTR	G0-8871	ansP.5UTR	arcZ	L-asparagine transporter	small regulatory RNA ArcZ	chrI	1526002	1526093	-	chrI	3350679	3350697	+	29	252	224725	19075716	9.768478298873227	4.773800916788957e-12	5	3543	1.4559040848316451e-05	0.011644849348122831	2.3568663293833825e-07	0.00016700754810010647	46.833333333333336	63.418171557562076	9.768478298873227	0.10320284697508897	0.00012902996164695623	0.10320284697508897
EG11934	G0-8871	aphA	arcZ	acid phosphatase / phosphotransferase	small regulatory RNA ArcZ	chrI	4269845	4269911	+	chrI	3350672	3350697	+	32	120	224722	19075848	22.636380950685737	9.516242933301748e-24	142	3543	7.875353056740571e-06	0.011644849348122831	6.693500375448806e-06	0.00016700754810010647	1.062937062937063	63.418171557562076	1.3637455031725059	0.012683313515655966	0.00014237788871388274	0.012683313515655966
G0-8871	EG10490	arcZ	argP	small regulatory RNA ArcZ	DNA-binding transcriptional dual regulator ArgP	chrI	3350641	3350642	+	chrI	3060349	3060383	+	15	201627	92	19098988	15.444188698847915	2.2497274081874824e-06	3543	20	0.01044738119123212	5.543834059679218e-06	0.00016700754810010647	9.42746531753353e-07	56.896726862302486	5.095238095238095	4.460138747920502	7.438926414139911e-05	0.04048468376649114	0.04048468376649114
EG30013.G7408.IGR	G0-8871	argQ.yqaB.IGR	arcZ	tRNA-Arg(ACG) : fructose-1-phosphate phosphatase YqaB	small regulatory RNA ArcZ	chrI	2817761	2817776	-	chrI	3350662	3350697	+	29	45	224725	19075923	54.70407208810769	4.74895322987074e-30	11258	3543	3.834053461834226e-06	0.011644849348122831	0.0005306720227239624	0.00016700754810010647	0.006572519761968204	63.418171557562076	0.02037841223340016	0.00014598793506701664	0.00012902996164695623	0.00014598793506701664
EG30018.EG30015.IGT	G0-8871	argY.argV.IGT	arcZ	tRNA-Arg(ACG) : tRNA-Arg(ACG)	small regulatory RNA ArcZ	chrI	2818011	2818472	-	chrI	3350677	3350698	+	100	235	224654	19075733	36.13260031643933	2.3441284328747765e-101	487677	3543	1.7356863644790077e-05	0.011644849348122831	0.022987790018293996	0.00016700754810010647	0.0006869286701471053	63.418171557562076	0.001406791212468879	1.16221271562563e-05	0.00044493090223088355	0.00044493090223088355
G0-8871	EG10095	arcZ	aspA	small regulatory RNA ArcZ	aspartate ammonia-lyase	chrI	3350576	3350658	+	chrI	4367904	4368392	-	957	210690	13309	19075766	6.510353580247643	0.0	3660	15767	0.010965755581578761	0.000739143333601717	0.0001725226153108636	0.0007432142283077558	57.81125375580442	0.9047437848807712	0.33384814795563317	0.0045216799671150545	0.0034399657096870133	0.0045216799671150545
EG10095	G0-8871	aspA	arcZ	aspartate ammonia-lyase	small regulatory RNA ArcZ	chrI	4368103	4368398	-	chrI	3350659	3350698	+	754	8698	224000	19067270	7.37891386156095	0.0	10853	3543	0.0004897226124494203	0.011644849348122831	0.000511581405455957	0.00016700754810010647	0.8708310300350102	63.418171557562076	0.36420434549353603	0.003937316398001479	0.003354779002820862	0.003937316398001479
EG10952	G0-8871	bamE	arcZ	outer membrane protein assembly factor BamE	small regulatory RNA ArcZ	chrI	2753601	2753690	+	chrI	3350678	3350698	+	64	127	224690	19075841	42.783489413060096	7.242117439534651e-67	274	3543	9.896002854193745e-06	0.011644849348122831	1.2915627485020936e-05	0.00016700754810010647	0.6945454545454546	63.418171557562076	1.6842077560464246	0.013190646056282205	0.0002847557774277655	0.013190646056282205
EG11360	G0-8871	bax	arcZ	putative glycoside hydrolase Bax	small regulatory RNA ArcZ	chrI	3736965	3736971	-	chrI	3350664	3350697	+	28	90	224726	19075878	26.408682573444995	1.0147110584657653e-21	187	3543	6.113760925627549e-06	0.011644849348122831	8.81468007189385e-06	0.00016700754810010647	0.6276595744680851	63.418171557562076	0.9394846344361888	0.008441487253438577	0.0001245806526246474	0.008441487253438577
EG10112	G0-8871	betT	arcZ	choline:H+ symporter	small regulatory RNA ArcZ	chrI	329407	329520	+	chrI	3350670	3350697	+	21	121	224733	19075847	14.731633494336144	1.5789722299375308e-10	68	3543	7.357237724060271e-06	0.011644849348122831	3.2053382079614e-06	0.00016700754810010647	2.0579710144927534	63.418171557562076	1.7183393920050878	0.017249995691809267	9.343548946848555e-05	0.017249995691809267
G6851	G0-8871	bidA	arcZ	dethiobiotin synthetase BidA	small regulatory RNA ArcZ	chrI	1667140	1667200	-	chrI	3350673	3350698	+	30	425	224724	19075543	5.99183406154687	2.3551230816173835e-07	120	3543	2.3574247636953686e-05	0.011644849348122831	5.656479190520118e-06	0.00016700754810010647	3.760330578512397	63.418171557562076	1.2770402649821546	0.0140525348610961	0.00013347927066926506	0.0140525348610961
G0-8871	G0-9561	arcZ	blr	small regulatory RNA ArcZ	beta-lactam resistance protein	chrI	3350641	3350642	+	chrI	1704657	1704763	+	56	201586	463	19098617	11.459049307029812	2.7001612513328587e-31	3543	107	0.01044738119123212	2.689018576610761e-05	0.00016700754810010647	5.043693944880439e-06	56.896726862302486	4.805555555555555	3.1211236711874144	0.00027771991946122336	0.02938888154900838	0.02938888154900838
G6602	G0-8871	bluR	arcZ	DNA-binding transcriptional repressor BluR	small regulatory RNA ArcZ	chrI	1213353	1213486	-	chrI	3350676	3350696	+	15	105	224739	19075863	12.125724888489696	5.6197009914856483e-05	97	3543	6.217383992163609e-06	0.011644849348122831	4.572320679003762e-06	0.00016700754810010647	1.2244897959183674	63.418171557562076	0.8415533786571024	0.008675289378533816	6.673963533463253e-05	0.008675289378533816
EG12168.5UTR	G0-8871	brnQ.5UTR	arcZ	branched chain amino acid transporter BrnQ	small regulatory RNA ArcZ	chrI	419443	419519	+	chrI	3350665	3350697	+	31	254	224723	19075714	10.360035789993217	6.79253090517664e-14	58	3543	1.4766286981388573e-05	0.011644849348122831	2.7339649420847237e-06	0.00016700754810010647	4.830508474576271	63.418171557562076	2.8364353615965223	0.02978025890619856	0.0001379285796915739	0.02978025890619856
EG10129.5UTR	G0-8871	btuE.5UTR	arcZ	thioredoxin/glutathione peroxidase BtuE	small regulatory RNA ArcZ	chrI	1794132	1794179	-	chrI	3350672	3350697	+	31	52	224723	19075916	50.60532607836177	1.412363984395282e-31	30	3543	4.300357261246496e-06	0.011644849348122831	1.4141197976300295e-06	0.00016700754810010647	2.6774193548387095	63.418171557562076	7.679472916574941	0.05667855727308759	0.0001379285796915739	0.05667855727308759
EG11753	G0-8871	chaA	arcZ	Na+/K+:H+ antiporter ChaA	small regulatory RNA ArcZ	chrI	1271660	1271701	-	chrI	3350672	3350698	+	24	108	224730	19075860	18.86299114492947	5.97118804710456e-15	40	3543	6.83912239137997e-06	0.011644849348122831	1.885493063506706e-06	0.00016700754810010647	3.2195121951219514	63.418171557562076	3.442067813691489	0.03317769206229518	0.00010678341653541205	0.03317769206229518
G0-8871	EG10158	arcZ	clpP	small regulatory RNA ArcZ	ATP-dependent Clp protease proteolytic subunit	chrI	3350584	3350653	+	chrI	457108	457249	+	24	211623	309	19088766	7.005961553998136	3.191177316693392e-06	3660	558	0.010965755581578761	1.7253240578254017e-05	0.0001725226153108636	2.630262823591855e-05	57.81125375580442	0.5957066189624329	0.23654782671326283	0.00011339636281166282	0.0024334264303293423	0.0024334264303293423
G0-8871	G6463	arcZ	clpS	small regulatory RNA ArcZ	specificity factor for ClpA-ClpP chaperone-protease complex	chrI	3350622	3350656	+	chrI	923006	923263	+	201	201441	2058	19097022	9.259093435876146	9.650114748786574e-109	3543	1220	0.01044738119123212	0.00011704225365247994	0.00016700754810010647	5.750753843695453e-05	56.896726862302486	1.8501228501228502	0.9709297773327719	0.0009968161394947482	0.009330376750115157	0.009330376750115157
G6463	G0-8871	clpS	arcZ	specificity factor for ClpA-ClpP chaperone-protease complex	small regulatory RNA ArcZ	chrI	923051	923194	+	chrI	3350662	3350698	+	72	2036	224682	19073932	3.0021104877342557	1.4301890628543633e-08	665	3543	0.0001092187121290074	0.011644849348122831	3.134632218079899e-05	0.00016700754810010647	3.165165165165165	63.418171557562076	0.538569600435492	0.006127411597090551	0.00032035024960623613	0.006127411597090551
EG12150	G0-8871	cobS	arcZ	cobalamin 5'-phosphate synthase	small regulatory RNA ArcZ	chrI	2065017	2065214	-	chrI	3350678	3350698	+	32	436	224722	19075532	6.230093385923762	1.2876730899331695e-08	18	3543	2.4247797569438075e-05	0.011644849348122831	8.484718785780177e-07	0.00016700754810010647	24.63157894736842	63.418171557562076	6.230093385923762	0.06837606837606838	0.00014237788871388274	0.06837606837606838
